Symbol,Date,Close,Volume
btc,2016-03-04 08:00:00,409.408,2408874554.407219
btc,2016-03-05 08:00:00,397.2410000000001,2766255766.6448894
btc,2016-03-06 08:00:00,404.912,2521764887.178534
btc,2016-03-07 08:00:00,413.74,2361080396.000645
btc,2016-03-08 08:00:00,411.8770000000001,1845168034.2779822
btc,2016-03-09 08:00:00,412.3190000000001,1705210742.922722
btc,2016-03-10 08:00:00,416.2920000000001,2166212980.4221253
btc,2016-03-11 08:00:00,419.299,2440375016.827296
btc,2016-03-12 08:00:00,410.8010000000001,2292018374.4436398
btc,2016-03-13 08:00:00,412.4949999999999,1845648236.2910593
btc,2016-03-14 08:00:00,414.585,1803876534.2741227
btc,2016-03-15 08:00:00,415.6410000000001,2111129338.3052552
btc,2016-03-16 08:00:00,416.5440000000001,1895643174.07286
btc,2016-03-17 08:00:00,418.4000000000001,1743173852.7310321
btc,2016-03-18 08:00:00,408.28,2438769296.167774
btc,2016-03-19 08:00:00,406.7389999999999,1764836350.22334
btc,2016-03-20 08:00:00,411.8820000000001,1440329762.2947476
btc,2016-03-21 08:00:00,411.091,2250456009.66558
btc,2016-03-22 08:00:00,416.36,2041042449.9845455
btc,2016-03-23 08:00:00,418.076,1985257305.3708298
btc,2016-03-24 08:00:00,414.8829999999999,2021330255.0508976
btc,2016-03-25 08:00:00,415.743,1933831281.7491696
btc,2016-03-26 08:00:00,416.7149999999999,1604214632.4064965
btc,2016-03-27 08:00:00,425.349,2326287423.8189363
btc,2016-03-28 08:00:00,422.756,2155194925.8853908
btc,2016-03-29 08:00:00,415.5470000000001,2681866388.8263345
btc,2016-03-30 08:00:00,412.597,2387281658.2325406
btc,2016-03-31 08:00:00,415.366,1432304098.8288007
btc,2016-04-01 08:00:00,416.754,447338222.9775492
btc,2016-04-02 08:00:00,419.6700000000001,633704453.9853791
btc,2016-04-03 08:00:00,418.1850000000001,429476810.3973782
btc,2016-04-04 08:00:00,419.437,525611739.82711506
btc,2016-04-05 08:00:00,422.651,541558101.3329905
btc,2016-04-06 08:00:00,421.65599999999995,527136257.70882565
btc,2016-04-07 08:00:00,421.076,593936633.4999853
btc,2016-04-08 08:00:00,418.4740000000001,727873660.8959363
btc,2016-04-09 08:00:00,416.145,791269617.2927799
btc,2016-04-10 08:00:00,421.133,484836963.8386498
btc,2016-04-11 08:00:00,422.5840000000001,710470936.9100323
btc,2016-04-12 08:00:00,426.181,1182165394.173999
btc,2016-04-13 08:00:00,424.26900000000006,785800595.966394
btc,2016-04-14 08:00:00,424.932,616490737.7752148
btc,2016-04-15 08:00:00,429.966,841700526.6271452
btc,2016-04-16 08:00:00,430.941,743886906.6097462
btc,2016-04-17 08:00:00,428.027,528907575.42346233
btc,2016-04-18 08:00:00,428.5059999999998,549297574.322777
btc,2016-04-19 08:00:00,436.37,674540887.3072404
btc,2016-04-20 08:00:00,441.916,1101674781.4135215
btc,2016-04-21 08:00:00,451.0830000000002,1340299673.3017693
btc,2016-04-22 08:00:00,447.488,1244399315.4240894
btc,2016-04-23 08:00:00,451.818,835075482.691219
btc,2016-04-24 08:00:00,459.9229999999999,1609960186.8384228
btc,2016-04-25 08:00:00,460.4659999999999,1607304204.3566065
btc,2016-04-26 08:00:00,467.8559999999999,1278134938.8701427
btc,2016-04-27 08:00:00,444.789,1344104894.4750998
btc,2016-04-28 08:00:00,449.3809999999999,1497339511.3554573
btc,2016-04-29 08:00:00,456.5660000000001,683291625.3521613
btc,2016-04-30 08:00:00,447.90299999999985,577836728.8566968
btc,2016-05-01 08:00:00,452.592,394606185.83971006
btc,2016-05-02 08:00:00,444.488,679795242.3567172
btc,2016-05-03 08:00:00,450.3,460396814.0834587
btc,2016-05-04 08:00:00,447.119,430680620.3166514
btc,2016-05-05 08:00:00,448.9219999999999,547921245.8399001
btc,2016-05-06 08:00:00,461.6200000000001,892002595.4498556
btc,2016-05-07 08:00:00,459.2479999999998,418352341.33987755
btc,2016-05-08 08:00:00,459.283,640880145.1265181
btc,2016-05-09 08:00:00,461.74700000000007,892533004.1713158
btc,2016-05-10 08:00:00,450.3259999999999,1121093826.6093578
btc,2016-05-11 08:00:00,452.179,672525013.6120929
btc,2016-05-12 08:00:00,454.7310000000001,697010377.0856366
btc,2016-05-13 08:00:00,456.0070000000001,489812072.3694577
btc,2016-05-14 08:00:00,455.5030000000001,540603400.5013363
btc,2016-05-15 08:00:00,457.837,514727783.64522
btc,2016-05-16 08:00:00,454.893,649625052.453777
btc,2016-05-17 08:00:00,452.422,456208618.5701116
btc,2016-05-18 08:00:00,453.3710000000001,382814029.8745019
btc,2016-05-19 08:00:00,440.5389999999998,626926267.8026723
btc,2016-05-20 08:00:00,441.888,644225134.6638312
btc,2016-05-21 08:00:00,443.1469999999999,382669886.1311476
btc,2016-05-22 08:00:00,438.6750000000001,369986913.3520583
btc,2016-05-23 08:00:00,443.175,378979422.05785537
btc,2016-05-24 08:00:00,445.769,423917608.1376983
btc,2016-05-25 08:00:00,449.0549999999999,593928754.5793718
btc,2016-05-26 08:00:00,453.73199999999997,772901620.2200116
btc,2016-05-27 08:00:00,473.8640000000001,1609915743.8194053
btc,2016-05-28 08:00:00,528.545,2308852891.9405656
btc,2016-05-29 08:00:00,524.624,2265760454.9711156
btc,2016-05-30 08:00:00,534.2240000000002,1027238918.1573266
btc,2016-05-31 08:00:00,531.4070000000002,976889071.4702431
btc,2016-06-01 08:00:00,539.1679999999999,864207752.912364
btc,2016-06-02 08:00:00,538.832,655601895.7428466
btc,2016-06-03 08:00:00,570.4449999999999,947549857.3776044
btc,2016-06-04 08:00:00,573.5259999999998,1014758653.6732843
btc,2016-06-05 08:00:00,574.4756747207706,980649173.436705
btc,2016-06-06 08:00:00,585.563,850291006.7026013
btc,2016-06-07 08:00:00,577.9106942699359,995595869.9524367
btc,2016-06-08 08:00:00,583.1389999999999,625927307.6959897
btc,2016-06-09 08:00:00,577.607,570784842.2229652
btc,2016-06-10 08:00:00,579.2276478801407,574507838.2591244
btc,2016-06-11 08:00:00,597.746561993518,567638086.2563363
btc,2016-06-12 08:00:00,671.7122784950529,2134843166.853439
btc,2016-06-13 08:00:00,704.2918521711082,1929369214.3262644
btc,2016-06-14 08:00:00,685.932131564762,1295617503.876316
btc,2016-06-15 08:00:00,693.2269999999999,1111645975.7525933
btc,2016-06-16 08:00:00,765.4629999999999,2295279422.8526845
btc,2016-06-17 08:00:00,749.4189999999999,2089119189.0622394
btc,2016-06-18 08:00:00,756.7996012580627,1639977543.4823854
btc,2016-06-19 08:00:00,764.0459999999999,1440147059.442583
btc,2016-06-20 08:00:00,734.1617358035669,1274257070.726084
btc,2016-06-21 08:00:00,664.9965293554344,2616450204.6981983
btc,2016-06-22 08:00:00,591.895,2116429838.3177702
btc,2016-06-23 08:00:00,623.2062563646158,2950728708.757519
btc,2016-06-24 08:00:00,661.4166051593036,2819565196.653483
btc,2016-06-25 08:00:00,666.0566978558096,2165368588.879378
btc,2016-06-26 08:00:00,629.3059999999999,1973414929.567675
btc,2016-06-27 08:00:00,648.2999999999998,1893446210.5502865
btc,2016-06-28 08:00:00,646.8429999999997,1557753994.6406407
btc,2016-06-29 08:00:00,637.437,1478192305.741556
btc,2016-06-30 08:00:00,671.6159999999998,1557452114.6606188
btc,2016-07-01 08:00:00,677.7099999999999,1520646626.315115
btc,2016-07-02 08:00:00,693.0470000000001,1369565986.2165418
btc,2016-07-03 08:00:00,664.7451003433932,1980745475.1931427
btc,2016-07-04 08:00:00,678.7005716794641,1647219062.906496
btc,2016-07-05 08:00:00,667.5305180233454,1363651288.9860191
btc,2016-07-06 08:00:00,675.9190000000001,1193299157.941928
btc,2016-07-07 08:00:00,638.6200000000001,2122556832.5577588
btc,2016-07-08 08:00:00,665.744506272113,1407424927.2334237
btc,2016-07-09 08:00:00,653.8705124993986,1734638027.0220506
btc,2016-07-10 08:00:00,650.3210000000003,1043956725.0369835
btc,2016-07-11 08:00:00,649.07,969355597.1380028
btc,2016-07-12 08:00:00,670.9480000000001,1085661832.4024758
btc,2016-07-13 08:00:00,658.1500000000001,930971250.7396076
btc,2016-07-14 08:00:00,659.5760000000002,907126119.1357731
btc,2016-07-15 08:00:00,665.6869915031888,915530669.9477481
btc,2016-07-16 08:00:00,663.5010000000002,583921219.9714433
btc,2016-07-17 08:00:00,678.3905582459545,878701509.437196
btc,2016-07-18 08:00:00,674.7874378266207,951136967.9705702
btc,2016-07-19 08:00:00,674.5573889807015,721148317.6858412
btc,2016-07-20 08:00:00,670.8934740599931,718486386.0759034
btc,2016-07-21 08:00:00,665.3643845142738,651736587.5105526
btc,2016-07-22 08:00:00,651.0899999999999,744993482.3653657
btc,2016-07-23 08:00:00,655.4230000000001,749951409.4708184
btc,2016-07-24 08:00:00,660.848923533057,628152931.6204653
btc,2016-07-25 08:00:00,654.5186383481073,571897923.6678181
btc,2016-07-26 08:00:00,651.3099999999998,704328935.7242514
btc,2016-07-27 08:00:00,655.618263277738,701731382.8989863
btc,2016-07-28 08:00:00,655.8904301748952,590272472.7794734
btc,2016-07-29 08:00:00,657.3423791946653,498459288.32484585
btc,2016-07-30 08:00:00,654.5489803055398,381261251.17962205
btc,2016-07-31 08:00:00,623.7457712533022,1034681070.1406333
btc,2016-08-01 08:00:00,605.7469999999995,1099193368.899972
btc,2016-08-02 08:00:00,517.1349294487607,1868906086.666429
btc,2016-08-03 08:00:00,567.3810616156014,2497221230.7124486
btc,2016-08-04 08:00:00,576.6037067248545,1656264326.96429
btc,2016-08-05 08:00:00,576.0338000000002,730357921.4557643
btc,2016-08-06 08:00:00,587.6349999999999,781499291.615411
btc,2016-08-07 08:00:00,592.6675,1119146426.823175
btc,2016-08-08 08:00:00,590.7125,732938493.4891537
btc,2016-08-09 08:00:00,585.3024999999998,764158462.4766014
btc,2016-08-10 08:00:00,592.266843297098,787203551.0783362
btc,2016-08-11 08:00:00,587.6138000000002,332761748.8841695
btc,2016-08-12 08:00:00,586.5299999999999,332148000.2223092
btc,2016-08-13 08:00:00,584.4688683346069,528917329.60978127
btc,2016-08-14 08:00:00,570.7366999999999,800709328.0207629
btc,2016-08-15 08:00:00,567.7342836594349,689576137.4962289
btc,2016-08-16 08:00:00,578.2231511023564,665471810.6820532
btc,2016-08-17 08:00:00,571.461914957742,509828615.05795246
btc,2016-08-18 08:00:00,572.2684198487193,448162729.6782696
btc,2016-08-19 08:00:00,573.4919906794345,404401760.5949999
btc,2016-08-20 08:00:00,581.9462730812136,449090940.5932441
btc,2016-08-21 08:00:00,580.5870271371734,397848571.05515844
btc,2016-08-22 08:00:00,585.2175000000001,391991120.28923106
btc,2016-08-23 08:00:00,582.0038,602216568.6591012
btc,2016-08-24 08:00:00,577.8880531621712,366732500.4450583
btc,2016-08-25 08:00:00,576.1163000000001,401309290.9927601
btc,2016-08-26 08:00:00,578.1037999999998,338221514.6073892
btc,2016-08-27 08:00:00,568.5750000000002,445311513.3907298
btc,2016-08-28 08:00:00,573.5288,339737295.89427423
btc,2016-08-29 08:00:00,572.5102283617088,381390186.59404904
btc,2016-08-30 08:00:00,576.08,414583282.42362505
btc,2016-08-31 08:00:00,571.7582826763035,335483654.44544333
btc,2016-09-01 08:00:00,571.59,356532608.2572752
btc,2016-09-02 08:00:00,573.9624999999999,378500484.5206362
btc,2016-09-03 08:00:00,596.1950000000002,561496914.7850986
btc,2016-09-04 08:00:00,608.6887999999999,884434073.8694361
btc,2016-09-05 08:00:00,606.6438,618185193.0094764
btc,2016-09-06 08:00:00,610.6837999999999,560341026.7130767
btc,2016-09-07 08:00:00,614.3264885962195,597124132.7229276
btc,2016-09-08 08:00:00,625.4675000000001,1600702238.5928948
btc,2016-09-09 08:00:00,621.9124999999999,850137524.7711473
btc,2016-09-10 08:00:00,623.0588000000001,586796232.5467077
btc,2016-09-11 08:00:00,605.3154151790802,1228662231.0267904
btc,2016-09-12 08:00:00,605.8312052420321,973866198.6910902
btc,2016-09-13 08:00:00,606.6450000000001,699782155.2934498
btc,2016-09-14 08:00:00,608.4250000000002,619105285.9754454
btc,2016-09-15 08:00:00,605.5838000000001,549080254.7260385
btc,2016-09-16 08:00:00,606.5533658936915,546585886.1273316
btc,2016-09-17 08:00:00,605.3438,531090439.78524125
btc,2016-09-18 08:00:00,608.7950000000002,1306045902.1413145
btc,2016-09-19 08:00:00,608.6176342973245,1272958790.4060755
btc,2016-09-20 08:00:00,607.7688125632665,953214316.4475458
btc,2016-09-21 08:00:00,595.8402492264345,1589139471.1342793
btc,2016-09-22 08:00:00,594.9587999999999,994983745.4822936
btc,2016-09-23 08:00:00,601.8925,1471656057.198137
btc,2016-09-24 08:00:00,601.2725000000003,1136053862.1848307
btc,2016-09-25 08:00:00,599.3112999999997,1074112052.8808076
btc,2016-09-26 08:00:00,606.0970645363005,1917754354.0926065
btc,2016-09-27 08:00:00,604.2074999999999,1448434854.0194743
btc,2016-09-28 08:00:00,603.5549999999997,1023325384.7386414
btc,2016-09-29 08:00:00,604.6375,1291135796.181455
btc,2016-09-30 08:00:00,608.2575,1177411408.0724049
btc,2016-10-01 08:00:00,614.0598845176643,1673872374.0277987
btc,2016-10-02 08:00:00,610.3588000000001,1018352266.6575919
btc,2016-10-03 08:00:00,611.9609026561799,767820466.9691538
btc,2016-10-04 08:00:00,609.2425,817050996.2892424
btc,2016-10-05 08:00:00,611.6363,915039145.8889357
btc,2016-10-06 08:00:00,610.9800000000001,714618920.4242615
btc,2016-10-07 08:00:00,616.2188000000002,1104537956.2128787
btc,2016-10-08 08:00:00,616.5338,793016113.7517544
btc,2016-10-09 08:00:00,614.6238000000001,901840112.441068
btc,2016-10-10 08:00:00,614.3138,1274169412.982478
btc,2016-10-11 08:00:00,640.7,2996984110.275397
btc,2016-10-12 08:00:00,635.6163,2475619341.3676276
btc,2016-10-13 08:00:00,634.6223388041233,2099764690.7683637
btc,2016-10-14 08:00:00,638.1799999999996,1671558094.2516508
btc,2016-10-15 08:00:00,637.2088,1644480561.890038
btc,2016-10-16 08:00:00,640.1862999999997,1454057375.2025247
btc,2016-10-17 08:00:00,637.4825000000001,1187159912.919513
btc,2016-10-18 08:00:00,635.465,2024277148.457759
btc,2016-10-19 08:00:00,628.4375,1955775379.9281862
btc,2016-10-20 08:00:00,628.5425,1803186001.035134
btc,2016-10-21 08:00:00,629.7187999999995,1283400177.493909
btc,2016-10-22 08:00:00,652.0875,3522949282.8122096
btc,2016-10-23 08:00:00,649.6263000000002,3643525162.781228
btc,2016-10-24 08:00:00,648.7663,3212766801.21308
btc,2016-10-25 08:00:00,652.6338,2499429907.052547
btc,2016-10-26 08:00:00,673.4175000000001,4850797702.725285
btc,2016-10-27 08:00:00,683.3724999999998,5041475157.287174
btc,2016-10-28 08:00:00,687.5587999999999,5069538565.893592
btc,2016-10-29 08:00:00,715.4103243232163,6838400543.297884
btc,2016-10-30 08:00:00,697.2773624560577,5824289996.154985
btc,2016-10-31 08:00:00,698.5762999999998,6861251336.346381
btc,2016-11-01 08:00:00,729.2049999999999,5882440878.971315
btc,2016-11-02 08:00:00,734.1638,4549460043.379515
btc,2016-11-03 08:00:00,686.0612999999995,10469111039.375326
btc,2016-11-04 08:00:00,702.11,5929334120.52332
btc,2016-11-05 08:00:00,704.0224999999997,2146200087.784668
btc,2016-11-06 08:00:00,712.1263000000001,2676516223.714126
btc,2016-11-07 08:00:00,706.0925,3299753094.2893806
btc,2016-11-08 08:00:00,708.9399999999999,3071821253.356335
btc,2016-11-09 08:00:00,721.1774999999999,4364284007.6703005
btc,2016-11-10 08:00:00,713.2141433353438,3237455965.9222164
btc,2016-11-11 08:00:00,715.6425000000002,3576474207.6949515
btc,2016-11-12 08:00:00,703.76,6291883753.808641
btc,2016-11-13 08:00:00,702.3463169808624,3720281492.5782685
btc,2016-11-14 08:00:00,705.55,5335752435.403928
btc,2016-11-15 08:00:00,712.158899800779,7530105088.629448
btc,2016-11-16 08:00:00,740.8993548679168,9936150861.137636
btc,2016-11-17 08:00:00,738.4799999999999,5475859342.7567425
btc,2016-11-18 08:00:00,748.4263,3987706064.67461
btc,2016-11-19 08:00:00,750.4100480749124,3235133019.0516033
btc,2016-11-20 08:00:00,728.3713,5039283039.972013
btc,2016-11-21 08:00:00,736.5049999999998,3192815797.461711
btc,2016-11-22 08:00:00,748.1225,3267220913.651425
btc,2016-11-23 08:00:00,741.1662465178737,3775381682.6307497
btc,2016-11-24 08:00:00,736.7486937230678,3798900330.481789
btc,2016-11-25 08:00:00,738.2039432073005,2481664641.7581058
btc,2016-11-26 08:00:00,732.7338000000001,2391921659.307202
btc,2016-11-27 08:00:00,727.7574999999999,2688074106.338304
btc,2016-11-28 08:00:00,731.8424613583487,2451726073.738056
btc,2016-11-29 08:00:00,731.81,1904325475.8200662
btc,2016-11-30 08:00:00,742.3587999999997,4489070914.743196
btc,2016-12-01 08:00:00,753.0550000000001,5522487160.404118
btc,2016-12-02 08:00:00,771.1713,4613958357.972869
btc,2016-12-03 08:00:00,764.8338233239153,2869024714.2296567
btc,2016-12-04 08:00:00,766.3687999999997,3517012111.83186
btc,2016-12-05 08:00:00,752.2399999999997,3552862904.938212
btc,2016-12-06 08:00:00,758.6924999999999,3256985152.1415324
btc,2016-12-07 08:00:00,763.9149999999998,2603948961.3748693
btc,2016-12-08 08:00:00,768.6749999999998,2683311953.2487645
btc,2016-12-09 08:00:00,769.8412999999998,3111825855.1299825
btc,2016-12-10 08:00:00,773.1262933845235,6551233315.762556
btc,2016-12-11 08:00:00,768.2324999999998,5508375144.4026575
btc,2016-12-12 08:00:00,778.4323012225746,6313690793.836448
btc,2016-12-13 08:00:00,778.2150000000004,2821130580.1213617
btc,2016-12-14 08:00:00,775.8913000000002,1558761070.8253195
btc,2016-12-15 08:00:00,775.5724999999998,1345904094.1102343
btc,2016-12-16 08:00:00,781.3375000000001,1764681181.2608929
btc,2016-12-17 08:00:00,788.8774999999998,1759607152.1914372
btc,2016-12-18 08:00:00,788.4413000000003,1469513205.1864016
btc,2016-12-19 08:00:00,790.1162999999996,1102832366.9469736
btc,2016-12-20 08:00:00,799.7212999999999,1894271979.553395
btc,2016-12-21 08:00:00,826.6207679031857,6050784065.735313
btc,2016-12-22 08:00:00,859.3662999999999,7952522425.204329
btc,2016-12-23 08:00:00,917.0988,5647399305.622811
btc,2016-12-24 08:00:00,891.6813,4642138992.135109
btc,2016-12-25 08:00:00,894.3371331688621,4022250326.3525143
btc,2016-12-26 08:00:00,902.6063,4809313197.626971
btc,2016-12-27 08:00:00,929.1150000000001,4597863955.069579
btc,2016-12-28 08:00:00,977.1399999999999,4906008701.836555
btc,2016-12-29 08:00:00,971.7212999999998,3796961161.0862846
btc,2016-12-30 08:00:00,960.9250000000001,4380999912.176424
btc,2016-12-31 08:00:00,966.5689708732557,3381572989.475814
btc,2017-01-01 08:00:00,998.05,3470830329.607551
btc,2017-01-02 08:00:00,1019.1988000000001,4444828109.160988
btc,2017-01-03 08:00:00,1035.5313,4399421326.952804
btc,2017-01-04 08:00:00,1130.8495163207272,8705359110.270647
btc,2017-01-05 08:00:00,990.6674999999997,12102750396.564293
btc,2017-01-06 08:00:00,894.0325,10713248031.59434
btc,2017-01-07 08:00:00,900.0787999999999,7496626398.452948
btc,2017-01-08 08:00:00,908.0850000000004,4735054808.286752
btc,2017-01-09 08:00:00,901.8788880390637,4072687734.819042
btc,2017-01-10 08:00:00,905.7594626984339,3216810928.8509765
btc,2017-01-11 08:00:00,784.2775000000003,5258603516.371743
btc,2017-01-12 08:00:00,799.4275,3344901197.95181
btc,2017-01-13 08:00:00,824.4988000000003,1860269657.1335685
btc,2017-01-14 08:00:00,817.8250000000003,1204479772.0607476
btc,2017-01-15 08:00:00,821.9124999999998,923896735.4232056
btc,2017-01-16 08:00:00,828.3099999999998,831361487.5460993
btc,2017-01-17 08:00:00,904.1525000000003,1316827456.7886617
btc,2017-01-18 08:00:00,873.9349999999996,1147970282.1944575
btc,2017-01-19 08:00:00,896.89,875858520.4030075
btc,2017-01-20 08:00:00,891.4588,613796288.0985693
btc,2017-01-21 08:00:00,919.6775000000004,683491208.3440663
btc,2017-01-22 08:00:00,918.7788120146554,830201798.1765068
btc,2017-01-23 08:00:00,918.9075000000001,467022882.86124325
btc,2017-01-24 08:00:00,885.7887999999999,378666162.59162563
btc,2017-01-25 08:00:00,893.4737999999999,381951425.9179588
btc,2017-01-26 08:00:00,915.3599999999999,58349366.78102703
btc,2017-01-27 08:00:00,918.2875,49029317.21219829
btc,2017-01-28 08:00:00,920.245,21882209.48833088
btc,2017-01-29 08:00:00,914.1424999999998,20288320.821250055
btc,2017-01-30 08:00:00,920.9911458822621,30166025.396133278
btc,2017-01-31 08:00:00,968.2662999999999,101775253.2428098
btc,2017-02-01 08:00:00,986.5728903454353,92784081.5523147
btc,2017-02-02 08:00:00,1008.4033182231417,93269627.17186482
btc,2017-02-03 08:00:00,1015.4425000000001,138411478.18957058
btc,2017-02-04 08:00:00,1033.63,99014097.13559519
btc,2017-02-05 08:00:00,1016.9261585954309,75284571.16114573
btc,2017-02-06 08:00:00,1024.5110886063283,73413586.50003262
btc,2017-02-07 08:00:00,1051.5000000000005,89525304.92230712
btc,2017-02-08 08:00:00,1055.3013,164316931.3624948
btc,2017-02-09 08:00:00,981.7049999999999,333977588.2356619
btc,2017-02-10 08:00:00,992.1113,155061226.92505568
btc,2017-02-11 08:00:00,1010.9462999999998,61189139.07653336
btc,2017-02-12 08:00:00,1000.5237691031117,36448049.44931276
btc,2017-02-13 08:00:00,996.1039358698114,75754126.52273774
btc,2017-02-14 08:00:00,1010.1021618594351,79285701.69931836
btc,2017-02-15 08:00:00,1008.8812999999999,38397960.040879354
btc,2017-02-16 08:00:00,1034.9038000000003,66797083.39238934
btc,2017-02-17 08:00:00,1056.5580910529798,93994063.10950576
btc,2017-02-18 08:00:00,1058.5809306486606,55001149.210340396
btc,2017-02-19 08:00:00,1053.5024999999998,37478366.695671685
btc,2017-02-20 08:00:00,1082.0168234958396,55971656.67700667
btc,2017-02-21 08:00:00,1125.4088148356532,157173668.2490902
btc,2017-02-22 08:00:00,1123.3049999999998,99272532.79966931
btc,2017-02-23 08:00:00,1185.6547846887681,132273779.09306018
btc,2017-02-24 08:00:00,1180.8709999999999,303444815.37207663
btc,2017-02-25 08:00:00,1149.4036781698383,118187068.14571138
btc,2017-02-26 08:00:00,1180.6730000000002,89353606.5435028
btc,2017-02-27 08:00:00,1193.1295150369579,87503104.90059088
btc,2017-02-28 08:00:00,1190.3309999999997,139855221.83568653
btc,2017-03-01 08:00:00,1227.4771489660905,105587214.84284867
btc,2017-03-02 08:00:00,1262.0810000000001,174318244.9248126
btc,2017-03-03 08:00:00,1289.5406116191473,152484577.44121936
btc,2017-03-04 08:00:00,1268.8145320151446,121628867.96214925
btc,2017-03-05 08:00:00,1276.2330000000002,62090177.87740499
btc,2017-03-06 08:00:00,1280.9859999999996,65232264.87056507
btc,2017-03-07 08:00:00,1233.0565084079958,213974224.53913003
btc,2017-03-08 08:00:00,1149.6310000000003,248575333.3901731
btc,2017-03-09 08:00:00,1191.2367224851023,149501332.4258168
btc,2017-03-10 08:00:00,1100.0105899712148,417086882.86842495
btc,2017-03-11 08:00:00,1181.2041227520244,169071412.54824838
btc,2017-03-12 08:00:00,1230.56,104613431.4350169
btc,2017-03-13 08:00:00,1243.2649223901926,131403644.08735795
btc,2017-03-14 08:00:00,1246.5567394807624,86807305.13232267
btc,2017-03-15 08:00:00,1258.4569999999999,72763975.2935764
btc,2017-03-16 08:00:00,1217.3145410078776,137592935.4142275
btc,2017-03-17 08:00:00,1074.0938695062455,283988947.7236811
btc,2017-03-18 08:00:00,961.9620000000001,342885274.9538922
btc,2017-03-19 08:00:00,1023.4901008756748,177388243.2413791
btc,2017-03-20 08:00:00,1036.3320123738727,101975751.4316815
btc,2017-03-21 08:00:00,1112.701532272989,150015664.59348586
btc,2017-03-22 08:00:00,1039.8401726478428,188848065.44100598
btc,2017-03-23 08:00:00,1029.1394137431018,82048831.9755843
btc,2017-03-24 08:00:00,940.0206265591036,161801850.34465718
btc,2017-03-25 08:00:00,965.2650626610691,190451071.3339399
btc,2017-03-26 08:00:00,954.4766599717783,130490540.3796116
btc,2017-03-27 08:00:00,1042.6050726198062,138288339.0282277
btc,2017-03-28 08:00:00,1044.7219999999998,127643560.28946394
btc,2017-03-29 08:00:00,1038.617197616254,121169066.49229117
btc,2017-03-30 08:00:00,1031.4929056461594,102438849.919161
btc,2017-03-31 08:00:00,1078.274711090609,133287124.42714268
btc,2017-04-01 08:00:00,1085.2529999999997,87750426.90171514
btc,2017-04-02 08:00:00,1098.0679999999998,80231506.35067685
btc,2017-04-03 08:00:00,1139.3082754455547,131765236.03753588
btc,2017-04-04 08:00:00,1140.4975903801683,108222974.26702544
btc,2017-04-05 08:00:00,1132.339904992776,87439620.02168314
btc,2017-04-06 08:00:00,1194.2109999999996,128309277.22353126
btc,2017-04-07 08:00:00,1189.775123703212,90840184.05054909
btc,2017-04-08 08:00:00,1182.271,43899666.20643768
btc,2017-04-09 08:00:00,1187.6989999999998,41151425.52338414
btc,2017-04-10 08:00:00,1210.515,76050218.05983433
btc,2017-04-11 08:00:00,1226.618,78899688.76011947
btc,2017-04-12 08:00:00,1218.299,83573376.82029216
btc,2017-04-13 08:00:00,1174.209,131395672.09469403
btc,2017-04-14 08:00:00,1183.687,92892227.90249667
btc,2017-04-15 08:00:00,1180.323,53325277.000297464
btc,2017-04-16 08:00:00,1186.31,36294382.376176596
btc,2017-04-17 08:00:00,1205.143,83379623.41478413
btc,2017-04-18 08:00:00,1217.58,85025813.90001634
btc,2017-04-19 08:00:00,1225.721,71343829.93791687
btc,2017-04-20 08:00:00,1253.904,112476255.64770472
btc,2017-04-21 08:00:00,1254.9875,91517340.71934254
btc,2017-04-22 08:00:00,1249.67,84061246.82405868
btc,2017-04-23 08:00:00,1247.8388,84420564.20787704
btc,2017-04-24 08:00:00,1249.9563,70514448.2984891
btc,2017-04-25 08:00:00,1263.045,93017240.89550121
btc,2017-04-26 08:00:00,1287.32,121914930.77675967
btc,2017-04-27 08:00:00,1331.3125,134993633.3799261
btc,2017-04-28 08:00:00,1321.205,161417797.38181546
btc,2017-04-29 08:00:00,1327.6863,86320647.340096
btc,2017-04-30 08:00:00,1349.8863,86247238.96408871
btc,2017-05-01 08:00:00,1408.445,217759983.7243955
btc,2017-05-02 08:00:00,1442.245,189160669.69719717
btc,2017-05-03 08:00:00,1485.8175,206154588.92349654
btc,2017-05-04 08:00:00,1499.36,335017412.62340426
btc,2017-05-05 08:00:00,1506.0438,324314592.9971558
btc,2017-05-06 08:00:00,1547.815,135507234.10379437
btc,2017-05-07 08:00:00,1557.8838,149859388.43444195
btc,2017-05-08 08:00:00,1633.38,276144904.85303676
btc,2017-05-09 08:00:00,1700.1775,383922543.2526552
btc,2017-05-10 08:00:00,1747.3175,288565639.4229343
btc,2017-05-11 08:00:00,1808.7788,313353159.7330766
btc,2017-05-12 08:00:00,1700.7725,248020430.1818661
btc,2017-05-13 08:00:00,1751.73,246696636.62711567
btc,2017-05-14 08:00:00,1767.7088,124978733.01274386
btc,2017-05-15 08:00:00,1696.13,231039670.3102772
btc,2017-05-16 08:00:00,1716.315,218205145.65872082
btc,2017-05-17 08:00:00,1804.4513,271656160.3631455
btc,2017-05-18 08:00:00,1889.4088,230137778.81666598
btc,2017-05-19 08:00:00,1972.9013,279848678.0797178
btc,2017-05-20 08:00:00,2043.42,274198303.3238714
btc,2017-05-21 08:00:00,2053.8788,264478153.79685724
btc,2017-05-22 08:00:00,2109.3963,580030832.7898638
btc,2017-05-23 08:00:00,2292.7025,389402023.7389176
btc,2017-05-24 08:00:00,2448.1313,555024432.8249408
